process,process,process,process,process,process,process,process,process,process,process,process,process,sensor,sensor,sensor,sensor,sensor,sensor,defects,defects,defects,defects,defects,defects,defects,defects,defects,defects
velocity_1,velocity_2,velocity_3,high_velocity,rapid_rise_time,biscuit_thickness,clamping_force,cycle_time,pressure_rise_time,casting_pressure,spray_time,spray_1_time,spray_2_time,melting_furnace_temp,air_pressure,coolant_temp,coolant_pressure,factory_temp,factory_humidity,short_shot_1,bubble_1,exfoliation_1,stain_1,dent_1,deformation_1,short_shot_2,bubble_2,exfoliation_2,deformation_2
0.142,0.17,0.178,2.158,0.007,11,257,20.9,0.044,1039,8.0,1.0,0.8,710.8,5.6,26.9,2.7,36.4,46.9,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.13,0.008,12,257,20.8,0.043,1053,8.0,1.0,0.8,710.8,5.6,26.9,2.7,36.4,46.9,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.13,0.008,12,257,20.8,0.043,1053,8.0,1.0,0.8,709.2,5.6,26.9,2.69,36.4,47.0,0,0,0,0,0,0,0,0,0,1
0.142,0.168,0.184,2.131,0.008,11,257,20.9,0.044,1055,8.0,1.0,0.8,709.2,5.6,26.9,2.69,36.4,47.0,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.124,0.008,12,257,20.8,0.042,1039,8.0,1.0,0.8,709.2,5.6,26.9,2.69,36.4,47.0,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.119,0.009,12,258,20.8,0.043,1052,8.0,1.0,0.8,707.3,5.6,26.9,2.72,36.4,47.0,0,0,0,0,0,0,0,0,0,1
0.144,0.168,0.18,2.128,0.008,15,257,20.8,0.043,1039,8.0,1.0,0.8,707.3,5.6,26.9,2.72,36.4,47.0,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.128,0.008,15,257,20.8,0.043,1039,8.0,1.0,0.8,707.3,5.6,26.9,2.72,36.4,47.0,0,1,0,0,0,0,0,0,0,0
0.14,0.17,0.178,2.132,0.007,11,257,20.8,0.044,1052,8.0,1.0,0.8,705.3,5.5,27.0,2.72,36.4,47.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.162,0.007,11,257,20.8,0.043,1039,8.0,1.0,0.8,705.3,5.5,27.0,2.72,36.4,47.1,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.162,0.007,11,257,20.8,0.043,1039,8.0,1.0,0.8,705.3,5.5,27.0,2.72,36.4,47.1,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.177,0.009,12,257,20.8,0.042,1052,8.0,1.0,0.8,703.3,5.5,27.0,2.71,36.5,47.2,0,0,0,0,0,0,0,0,0,0
0.144,0.164,0.178,2.124,0.009,12,258,20.7,0.042,1038,8.0,1.0,0.8,703.3,5.5,27.0,2.71,36.5,47.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.148,0.008,12,258,20.8,0.044,1052,8.0,1.0,0.8,703.3,5.5,27.0,2.71,36.5,47.2,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.176,2.17,0.008,11,258,20.8,0.041,1054,8.0,1.0,0.8,701.2,5.4,27.0,2.7,36.7,47.0,0,0,0,0,0,0,0,0,0,1
0.144,0.166,0.18,2.137,0.007,11,258,20.9,0.043,1039,8.0,1.0,0.8,701.2,5.4,27.0,2.7,36.7,47.0,1,0,0,0,0,0,0,0,0,1
0.142,0.168,0.18,2.126,0.009,12,257,20.8,0.043,1053,8.0,1.0,0.8,701.2,5.4,27.0,2.7,36.7,47.0,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.128,0.008,12,257,20.9,0.044,1037,8.0,1.0,0.8,699.1,5.4,27.0,2.7,36.7,46.8,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.178,2.171,0.008,12,257,20.8,0.041,1052,8.0,1.0,0.8,699.1,5.4,27.0,2.7,36.7,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.179,2.118,0.007,12,257,20.8,0.033,1036,8.0,1.0,0.8,699.1,5.4,27.0,2.7,36.7,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.156,0.008,12,257,20.7,0.042,1052,8.0,1.0,0.8,697.1,5.3,27.0,2.71,36.7,46.6,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.137,0.008,11,257,20.7,0.044,1037,8.0,1.0,0.8,697.1,5.3,27.0,2.71,36.7,46.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.188,2.137,0.008,11,257,20.8,0.044,1054,8.0,1.0,0.8,697.1,5.3,27.0,2.71,36.7,46.6,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.176,2.167,0.008,11,258,20.8,0.042,1039,8.0,1.0,0.8,695.1,5.3,27.0,2.72,36.7,46.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.18,2.165,0.008,12,257,20.8,0.041,1053,8.0,1.0,0.8,695.1,5.3,27.0,2.72,36.7,46.7,0,0,0,0,0,0,0,0,0,0
0.148,0.168,0.184,2.14,0.008,12,257,20.8,0.043,1038,8.0,1.0,0.8,693.2,5.3,27.0,2.67,36.7,46.8,1,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.153,0.007,11,257,20.8,0.043,1053,8.0,1.0,0.8,693.2,5.3,27.0,2.67,36.7,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.144,0.008,11,257,20.7,0.044,1037,8.0,1.0,0.8,693.2,5.3,27.0,2.67,36.7,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.182,2.144,0.008,11,257,20.7,0.044,1037,8.0,1.0,0.8,691.4,5.3,27.0,2.67,36.8,46.7,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.18,2.153,0.008,12,258,20.7,0.044,1038,8.0,1.0,0.8,691.4,5.3,27.0,2.67,36.8,46.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.181,2.139,0.009,12,258,20.8,0.044,1052,8.0,1.0,0.8,691.4,5.3,27.0,2.67,36.8,46.7,0,0,0,0,0,0,0,1,0,0
0.146,0.166,0.188,2.152,0.013,12,257,20.8,0.044,1037,8.0,1.0,0.8,689.5,5.3,27.0,2.69,36.8,46.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.174,2.147,0.008,11,258,20.8,0.044,1053,8.0,1.0,0.8,689.5,5.3,27.0,2.69,36.8,46.6,0,0,0,0,0,0,0,0,1,0
0.144,0.166,0.182,2.154,0.008,11,257,20.8,0.043,1038,8.0,1.0,0.8,689.5,5.3,27.0,2.69,36.8,46.6,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.18,2.147,0.008,11,257,20.9,0.041,1054,8.0,1.0,0.8,687.8,5.4,27.0,2.73,36.8,46.4,0,0,0,0,0,0,1,0,0,0
0.146,0.17,0.176,2.171,0.008,11,257,20.9,0.041,1038,8.0,1.0,0.8,687.8,5.4,27.0,2.73,36.8,46.4,0,0,0,0,0,1,0,0,0,0
0.144,0.166,0.182,2.128,0.008,11,257,20.8,0.041,1053,8.0,1.0,0.8,687.8,5.4,27.0,2.73,36.8,46.4,0,0,0,0,0,0,0,0,0,0
0.146,0.164,0.184,2.171,0.007,11,257,20.8,0.042,1038,8.0,1.0,0.8,686.5,5.4,27.0,2.71,36.8,46.3,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.164,0.008,11,257,20.6,0.041,1054,8.0,1.0,0.8,686.5,5.4,27.0,2.71,36.8,46.3,0,1,0,0,0,0,1,0,0,0
0.146,0.17,0.186,2.153,0.008,12,257,20.7,0.044,1056,8.0,1.0,0.8,686.5,5.4,27.0,2.71,36.8,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.178,2.169,0.008,11,257,20.7,0.041,1040,8.0,1.0,0.8,685.0,5.4,27.0,2.72,36.8,46.4,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.177,2.161,0.007,11,257,20.6,0.042,1053,8.0,1.0,0.8,685.0,5.4,27.0,2.72,36.8,46.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.14,0.008,12,257,20.8,0.044,1055,8.0,1.0,0.8,685.0,5.4,27.0,2.72,36.8,46.4,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.184,2.14,0.008,12,257,20.8,0.044,1055,8.0,1.0,0.8,683.7,5.4,27.0,2.7,36.8,46.3,0,0,0,0,0,0,0,0,0,0
0.14,0.168,0.186,2.137,0.008,11,257,20.8,0.044,1053,8.0,1.0,0.8,683.7,5.4,27.0,2.7,36.8,46.3,0,0,0,0,0,1,0,0,0,0
0.14,0.168,0.186,2.137,0.008,11,257,20.8,0.044,1053,8.0,1.0,0.8,683.7,5.4,27.0,2.7,36.8,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.151,0.008,12,258,20.8,0.044,1040,8.0,1.0,0.8,682.0,5.4,27.0,2.71,36.9,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.151,0.008,12,258,20.8,0.044,1040,8.0,1.0,0.8,682.0,5.4,27.0,2.71,36.9,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.144,0.008,11,257,20.9,0.044,1038,8.0,1.0,0.8,680.3,5.5,27.0,2.7,37.0,45.9,0,0,0,0,0,1,0,0,0,0
0.144,0.168,0.18,2.118,0.009,11,257,20.8,0.034,1053,8.0,1.0,0.8,680.3,5.5,27.0,2.7,37.0,45.9,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.182,2.166,0.008,11,257,20.8,0.044,1055,8.0,1.0,0.8,680.3,5.5,27.0,2.7,37.0,45.9,0,0,0,0,0,0,0,0,0,0
0.138,0.168,0.182,2.137,0.008,12,257,20.7,0.044,1040,8.0,1.0,0.8,679.3,5.5,27.0,2.7,37.0,45.5,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.23,0.01,11,257,20.8,0.041,1052,8.0,1.0,0.8,679.3,5.5,27.0,2.7,37.0,45.5,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.18,2.167,0.008,11,257,20.9,0.044,1038,8.0,1.0,0.8,679.3,5.5,27.0,2.7,37.0,45.5,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.188,2.17,0.008,11,257,20.8,0.041,1053,8.0,1.0,0.8,678.3,5.4,27.0,2.7,36.8,45.5,0,0,0,0,0,1,0,0,0,0
0.144,0.17,0.176,2.156,0.014,12,257,20.8,0.043,1039,8.0,1.0,0.8,678.3,5.4,27.0,2.7,36.8,45.5,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.184,2.134,0.01,12,257,20.8,0.044,1052,8.0,1.0,0.8,678.3,5.4,27.0,2.7,36.8,45.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.149,0.008,11,257,20.8,0.044,1037,8.0,1.0,0.8,677.2,5.4,27.0,2.7,36.8,45.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.149,0.008,11,257,20.8,0.044,1037,8.0,1.0,0.8,677.2,5.4,27.0,2.7,36.8,45.5,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.178,2.152,0.008,11,257,20.8,0.044,1038,8.0,1.0,0.8,677.2,5.4,27.0,2.7,36.8,45.5,0,0,0,0,0,1,0,0,0,0
0.144,0.17,0.178,2.152,0.008,11,257,20.8,0.044,1038,8.0,1.0,0.8,677.0,5.3,27.0,2.68,36.7,45.6,0,0,0,0,0,0,0,0,0,0
0.138,0.168,0.178,2.163,0.008,11,257,20.8,0.041,1039,7.9,1.0,0.8,677.0,5.3,27.0,2.68,36.7,45.6,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.178,2.157,0.021,11,257,20.8,0.043,1053,7.9,1.0,0.8,677.0,5.3,27.0,2.68,36.7,45.6,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.164,0.008,11,257,20.9,0.041,1038,7.9,1.0,0.8,676.0,5.3,27.0,2.69,36.6,45.8,0,0,0,0,0,1,0,0,1,0
0.144,0.172,0.178,2.131,0.008,11,257,20.8,0.043,1053,7.9,1.0,0.8,676.0,5.3,27.0,2.69,36.6,45.8,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.187,2.149,0.008,11,257,20.6,0.044,1055,7.9,1.0,0.8,676.0,5.3,27.0,2.69,36.6,45.8,0,0,0,0,0,0,0,0,0,0
0.14,0.166,0.18,2.155,0.007,11,257,20.8,0.044,1056,7.9,1.0,0.8,676.5,5.3,27.0,2.71,36.5,46.1,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.126,0.007,11,257,20.6,0.044,1041,8.0,1.0,0.8,676.5,5.3,27.0,2.71,36.5,46.1,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.18,2.155,0.007,11,257,20.8,0.044,1054,8.0,1.0,0.8,676.5,5.3,27.0,2.71,36.5,46.1,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.185,2.172,0.009,11,257,20.7,0.033,1055,8.0,1.0,0.8,677.0,5.4,27.0,2.7,36.4,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.185,2.172,0.009,11,257,20.7,0.033,1055,8.0,1.0,0.8,677.0,5.4,27.0,2.7,36.4,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.169,0.018,11,257,20.6,0.042,1058,8.0,1.0,0.8,677.0,5.4,27.0,2.7,36.4,46.3,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.176,2.122,0.007,11,257,20.5,0.041,1043,8.0,1.0,0.8,677.8,5.5,27.0,2.72,36.4,46.3,0,0,0,0,0,0,0,0,0,0
0.146,0.172,0.186,2.155,0.008,13,257,20.7,0.043,1054,8.0,1.0,0.8,677.8,5.5,27.0,2.72,36.4,46.3,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.176,2.133,0.008,11,257,20.8,0.041,1038,8.0,1.0,0.8,678.8,5.5,27.0,2.71,36.3,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.176,2.173,0.008,11,257,20.7,0.041,1055,8.0,1.0,0.8,678.8,5.5,27.0,2.71,36.3,46.3,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.181,2.18,0.009,11,257,20.8,0.043,1039,8.0,1.0,0.8,678.8,5.5,27.0,2.71,36.3,46.3,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.188,2.127,0.008,11,257,20.8,0.044,1052,8.0,1.0,0.8,679.9,5.6,27.1,2.71,36.2,46.3,0,0,0,0,0,1,1,0,0,0
0.144,0.168,0.174,2.167,0.007,11,257,20.9,0.044,1037,8.0,1.0,0.8,679.9,5.6,27.1,2.71,36.2,46.3,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.176,2.17,0.008,11,257,20.8,0.041,1054,8.0,1.0,0.8,679.9,5.6,27.1,2.71,36.2,46.3,0,0,0,0,0,0,0,0,0,0
0.138,0.166,0.174,2.145,0.008,11,257,20.9,0.044,1039,8.0,1.0,0.8,681.5,5.6,27.0,2.71,36.1,46.3,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.179,2.158,0.007,11,258,20.9,0.042,1053,8.0,1.0,0.8,681.5,5.6,27.0,2.71,36.1,46.3,0,0,0,0,0,0,1,0,0,0
0.144,0.168,0.174,2.159,0.008,11,257,20.8,0.042,1054,8.0,1.0,0.8,681.5,5.6,27.0,2.71,36.1,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.165,0.182,2.152,0.008,11,257,20.8,0.044,1038,8.0,1.0,0.8,683.1,5.7,27.0,2.7,36.1,46.4,1,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.128,0.008,11,257,20.8,0.044,1054,8.0,1.0,0.8,683.1,5.7,27.0,2.7,36.1,46.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.176,2.129,0.008,12,257,20.7,0.043,1056,8.0,1.0,0.8,683.1,5.7,27.0,2.7,36.1,46.4,0,0,0,0,0,1,0,0,0,0
0.144,0.168,0.184,2.169,0.009,12,257,20.8,0.036,1040,8.0,1.0,0.8,684.6,5.6,27.0,2.69,36.1,46.4,0,0,0,0,0,0,1,0,0,0
0.142,0.172,0.19,2.132,0.014,12,257,20.8,0.044,1053,8.0,1.0,0.8,684.6,5.6,27.0,2.69,36.1,46.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.18,2.161,0.008,11,255,20.8,0.044,1038,8.0,1.0,0.8,684.6,5.6,27.0,2.69,36.1,46.4,0,0,0,0,0,1,0,0,0,0
0.142,0.168,0.186,2.122,0.008,11,257,20.8,0.044,1053,8.0,1.0,0.8,686.3,5.7,27.0,2.71,36.0,46.3,0,0,0,0,0,0,0,0,0,0
0.141,0.168,0.18,2.14,0.007,11,257,20.8,0.044,1055,8.0,1.0,0.8,686.3,5.7,27.0,2.71,36.0,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.134,0.008,11,257,20.8,0.044,1041,8.0,1.0,0.8,686.3,5.7,27.0,2.71,36.0,46.3,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.174,2.151,0.008,12,255,20.7,0.043,1054,8.0,1.0,0.8,687.6,5.7,27.0,2.69,36.0,46.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.128,0.008,12,255,20.9,0.044,1056,8.0,1.0,0.8,687.6,5.7,27.0,2.69,36.0,46.4,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.128,0.008,12,255,20.9,0.044,1056,8.0,1.0,0.8,687.6,5.7,27.0,2.69,36.0,46.4,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.136,0.008,12,255,20.8,0.044,1053,8.0,1.0,0.8,688.8,5.7,27.0,2.71,36.0,46.7,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.174,2.136,0.008,12,255,20.8,0.044,1053,8.0,1.0,0.8,688.8,5.7,27.0,2.71,36.0,46.7,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.178,2.123,0.01,12,255,20.8,0.044,1053,8.0,1.0,0.8,689.8,5.8,27.0,2.7,36.0,46.8,0,0,0,0,0,1,0,0,0,0
0.146,0.168,0.18,2.134,0.007,11,255,20.8,0.043,1055,8.0,1.0,0.8,689.8,5.8,27.0,2.7,36.0,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.178,2.166,0.007,12,257,20.8,0.043,1039,8.0,1.0,0.8,689.8,5.8,27.0,2.7,36.0,46.8,0,0,0,0,0,0,0,0,0,0
0.146,0.164,0.176,2.165,0.008,12,257,20.8,0.044,1053,8.0,1.0,0.8,690.8,5.8,27.0,2.7,36.0,46.7,0,0,0,0,0,0,1,0,0,0
0.144,0.168,0.176,2.178,0.016,12,255,20.8,0.044,1055,8.0,1.0,0.8,690.8,5.8,27.0,2.7,36.0,46.7,0,0,0,0,0,0,0,0,0,0
0.144,0.166,0.186,2.137,0.008,11,257,20.8,0.044,1040,8.0,1.0,0.8,690.8,5.8,27.0,2.7,36.0,46.7,0,1,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.168,0.01,12,255,20.8,0.041,1052,8.0,1.0,0.8,691.7,5.8,27.0,2.69,36.0,46.7,0,0,0,0,0,0,1,0,0,0
0.144,0.168,0.18,2.144,0.008,12,254,20.8,0.043,1054,8.0,1.0,0.8,693.1,5.9,27.1,2.7,36.1,47.0,0,0,0,0,0,0,0,1,0,0
0.144,0.168,0.18,2.144,0.008,12,254,20.8,0.043,1054,8.0,1.0,0.8,693.1,5.9,27.1,2.7,36.1,47.0,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.184,2.121,0.008,12,254,20.7,0.041,1040,8.0,1.0,0.8,693.1,5.9,27.1,2.7,36.1,47.0,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.149,0.009,13,250,89.1,0.045,1049,8.0,1.0,0.8,694.9,6.1,27.1,2.7,36.4,46.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.127,0.008,11,258,20.7,0.044,1051,8.0,1.0,0.8,694.9,6.1,27.1,2.7,36.4,46.7,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.113,0.01,13,258,20.8,0.035,1053,8.0,1.0,0.8,694.9,6.1,27.1,2.7,36.4,46.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.188,2.119,0.009,12,258,20.9,0.035,1037,8.0,1.0,0.8,695.8,6.2,27.1,2.69,36.5,46.7,0,0,0,0,0,0,0,0,0,0
0.134,0.168,0.179,2.136,0.008,13,259,20.9,0.044,1053,8.0,1.0,0.8,695.8,6.2,27.1,2.69,36.5,46.7,0,0,0,0,0,0,0,0,0,0
0.139,0.168,0.184,2.134,0.008,12,261,20.8,0.044,1054,8.0,1.0,0.8,695.8,6.2,27.1,2.69,36.5,46.7,1,0,0,0,0,0,0,0,0,0
0.142,0.166,0.182,2.148,0.008,11,261,20.9,0.043,1040,8.0,1.0,0.8,696.8,6.2,27.1,2.69,36.5,46.8,1,0,0,0,0,0,0,0,0,0
0.142,0.168,0.182,2.114,0.009,12,254,20.8,0.036,1052,8.0,1.0,0.8,696.8,6.2,27.1,2.69,36.5,46.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.184,2.15,0.008,12,254,20.8,0.044,1054,8.0,1.0,0.8,696.8,6.2,27.1,2.69,36.5,46.8,1,0,0,0,0,0,0,0,0,0
0.14,0.168,0.18,2.163,0.008,12,254,20.9,0.042,1039,8.0,1.0,0.8,697.9,6.2,27.1,2.67,36.5,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.144,0.008,12,254,20.9,0.044,1052,8.0,1.0,0.8,697.9,6.2,27.1,2.67,36.5,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.185,2.12,0.009,12,255,20.9,0.034,1036,8.0,1.0,0.8,699.1,6.2,27.1,2.73,36.5,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.185,2.12,0.009,12,255,20.9,0.034,1036,8.0,1.0,0.8,699.1,6.2,27.1,2.73,36.5,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.128,0.007,17,255,20.9,0.036,1037,8.0,1.0,0.8,699.1,6.2,27.1,2.73,36.5,46.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.128,0.007,17,255,20.9,0.036,1037,8.0,1.0,0.8,700.4,6.2,27.1,2.72,36.6,46.7,1,0,0,0,0,0,0,0,0,0
0.144,0.168,0.18,2.148,0.008,12,255,20.9,0.044,1054,8.0,1.0,0.8,700.4,6.2,27.1,2.72,36.6,46.7,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.179,2.159,0.008,12,255,20.8,0.044,1040,8.0,1.0,0.8,700.4,6.2,27.1,2.72,36.6,46.7,0,0,0,0,0,0,0,0,0,0
0.144,0.17,0.178,2.138,0.008,12,255,21.0,0.043,1052,8.0,1.0,0.8,701.5,6.2,27.1,2.68,36.7,46.6,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.186,2.134,0.007,11,255,20.9,0.043,1054,8.0,1.0,0.8,701.5,6.2,27.1,2.68,36.7,46.6,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.187,2.137,0.007,12,257,21.0,0.043,1039,8.0,1.0,0.8,701.5,6.2,27.1,2.68,36.7,46.6,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.18,2.143,0.008,12,257,21.0,0.043,1052,8.0,1.0,0.8,702.8,6.2,27.1,2.69,36.8,46.5,0,1,0,0,0,0,0,0,0,0
0.142,0.17,0.18,2.161,0.007,11,257,20.9,0.042,1054,8.0,1.0,0.8,702.8,6.2,27.1,2.69,36.8,46.5,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.164,0.008,12,257,21.0,0.041,1039,8.0,1.0,0.8,702.8,6.2,27.1,2.69,36.8,46.5,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.178,2.137,0.008,11,258,20.8,0.043,1053,8.0,1.0,0.8,703.7,6.2,27.1,2.7,36.8,46.4,0,0,0,0,0,0,0,0,0,0
0.146,0.17,0.18,2.125,0.009,12,257,20.8,0.035,1054,8.0,1.0,0.8,703.7,6.2,27.1,2.7,36.8,46.4,0,0,0,0,0,0,0,0,0,0
0.144,0.171,0.184,2.137,0.008,12,258,20.9,0.043,1040,8.0,1.0,0.8,703.7,6.2,27.1,2.7,36.8,46.4,0,0,0,0,0,0,0,0,0,0
0.144,0.171,0.184,2.137,0.008,12,258,20.9,0.043,1040,8.0,1.0,0.8,704.5,6.1,27.1,2.69,36.9,46.2,0,0,0,0,0,0,0,0,0,0
0.144,0.172,0.182,2.158,0.007,11,258,20.8,0.043,1037,8.0,1.0,0.8,704.5,6.1,27.1,2.69,36.9,46.2,0,0,1,0,0,0,0,0,0,0
0.144,0.172,0.182,2.158,0.007,11,258,20.8,0.043,1037,8.0,1.0,0.8,704.5,6.1,27.1,2.69,36.9,46.2,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.151,0.008,11,258,20.8,0.044,1054,8.0,1.0,0.8,705.1,6.1,27.1,2.69,37.0,46.0,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.151,0.008,11,258,20.8,0.044,1054,8.0,1.0,0.8,705.1,6.1,27.1,2.69,37.0,46.0,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.181,2.155,0.007,12,257,20.9,0.043,1039,8.0,1.0,0.8,706.0,6.0,27.1,2.71,37.0,45.8,1,0,0,0,0,0,0,0,0,0
0.142,0.17,0.184,2.157,0.007,12,257,20.9,0.041,1052,8.0,1.0,0.8,706.0,6.0,27.1,2.71,37.0,45.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.187,2.126,0.01,12,258,20.9,0.041,1038,8.0,1.0,0.8,706.0,6.0,27.1,2.71,37.0,45.8,0,0,0,0,0,0,0,0,0,0
0.142,0.168,0.186,2.132,0.008,12,258,20.9,0.044,1052,8.0,1.0,0.8,706.6,5.9,27.1,2.7,37.0,45.7,0,0,0,0,0,0,0,0,0,0
0.146,0.168,0.186,2.134,0.008,11,258,20.9,0.043,1037,8.0,1.0,0.8,706.6,5.9,27.1,2.7,37.0,45.7,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.186,2.136,0.008,11,258,20.9,0.044,1054,8.0,1.0,0.8,706.6,5.9,27.1,2.7,37.0,45.7,0,0,0,0,0,0,0,0,0,0
0.14,0.17,0.184,2.127,0.007,11,258,20.9,0.044,1039,8.0,1.0,0.8,707.0,5.9,27.2,2.71,36.9,45.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.176,2.145,0.01,11,258,20.8,0.044,1052,8.0,1.0,0.8,707.0,5.9,27.2,2.71,36.9,45.8,0,0,0,0,0,0,0,0,0,0
0.144,0.168,0.182,2.129,0.008,11,258,20.8,0.044,1053,8.0,1.0,0.8,707.0,5.9,27.2,2.71,36.9,45.8,0,0,0,0,0,0,0,0,0,0
0.142,0.166,0.176,2.17,0.01,11,258,20.9,0.041,1055,8.0,1.0,0.8,707.7,5.9,27.2,2.69,36.9,45.7,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.18,2.14,0.007,11,258,20.7,0.044,1040,8.0,1.0,0.8,707.7,5.9,27.2,2.69,36.9,45.7,0,0,0,0,0,0,0,0,0,0
0.142,0.17,0.182,2.149,0.008,12,258,20.9,0.043,1052,8.0,1.0,0.8,707.7,5.9,27.2,2.69,36.9,45.7,0,0,0,0,0,0,0,0,0,0
