process_velocity_1,process_velocity_2,process_velocity_3,process_high_velocity,process_cylinder_pressure,process_rapid_rise_time,process_biscuit_thickness,process_clamping_force,process_cycle_time,process_pressure_rise_time,process_casting_pressure,process_spray_time,process_spray_1_time,process_spray_2_time,sensor_melting_furnace_temp,sensor_air_pressure,sensor_air_pressure_min,sensor_air_pressure_max,sensor_coolant_temp,sensor_coolant_temp_min,sensor_coolant_temp_max,sensor_coolant_pressure,sensor_factory_temp,sensor_factory_temp_min,sensor_factory_temp_max,sensor_factory_humidity,sensor_factory_humidity_min,sensor_factory_humidity_max
0.144,0.168,0.188,2.136,218,0.007,11,257,21.0,0.044,1055,8.1,1.0,0.8,706.1,6.3,3,9,26.5,10,50,2.7,34.0,18.0,22.0,53.7,18.0,22.0
0.142,0.168,0.181,2.135,214,0.008,12,254,20.8,0.044,1037,7.9,0.8,0.8,716.0,6.2,3,9,26.6,10,50,2.72,32.1,18.0,22.0,62.0,18.0,22.0
0.144,0.171,0.179,2.145,218,0.008,11,257,20.8,0.044,1054,8.0,1.0,0.8,695.1,6.5,3,9,27.3,10,50,2.7,36.6,18.0,22.0,46.5,18.0,22.0
0.144,0.166,0.182,2.115,218,0.007,11,255,20.9,0.043,1053,8.1,1.0,0.8,705.0,6.5,3,9,26.8,10,50,2.71,35.2,18.0,22.0,50.2,18.0,22.0
0.142,0.17,0.176,2.161,217,0.008,11,255,20.8,0.042,1052,7.9,0.8,0.8,706.0,6.2,3,9,26.4,10,50,2.72,32.0,18.0,22.0,62.6,18.0,22.0
0.14,0.168,0.176,2.125,238,0.008,13,258,22.6,0.038,1153,9.7,1.2,0.7,694.6,5.3,3,9,26.5,10,50,2.64,34.9,18.0,22.0,58.0,18.0,22.0
0.142,0.168,0.184,2.164,217,0.008,11,255,20.8,0.042,1052,8.1,1.0,0.8,702.1,6.7,3,9,26.6,10,50,2.7,35.0,18.0,22.0,51.8,18.0,22.0
0.146,0.168,0.18,2.134,218,0.007,11,255,20.8,0.043,1055,8.0,1.0,0.8,689.8,5.8,3,9,27.0,10,50,2.7,36.0,18.0,22.0,46.8,18.0,22.0
0.142,0.168,0.186,2.087,239,0.007,10,257,22.7,0.035,1158,9.8,1.2,0.7,725.0,5.2,3,9,27.1,10,50,2.64,31.6,18.0,22.0,69.6,18.0,22.0
0.144,0.168,0.186,2.149,214,0.008,12,249,20.7,0.042,1035,7.8,0.8,0.8,685.4,6.1,3,9,26.3,10,50,2.75,31.6,18.0,22.0,64.2,18.0,22.0
0.144,0.17,0.179,2.118,214,0.007,12,257,20.8,0.033,1036,8.0,1.0,0.8,699.1,5.4,3,9,27.0,10,50,2.7,36.7,18.0,22.0,46.8,18.0,22.0
0.144,0.168,0.186,2.109,215,0.008,13,250,21.0,0.036,1039,8.2,0.7,0.7,701.8,5.5,3,9,26.5,10,50,2.64,34.9,18.0,22.0,58.1,18.0,22.0
0.14,0.168,0.18,2.132,214,0.008,12,258,21.2,0.036,1038,8.3,0.7,0.7,706.1,5.7,3,9,26.5,10,50,2.63,34.9,18.0,22.0,58.2,18.0,22.0
0.139,0.166,0.187,2.085,235,0.008,14,255,22.6,0.038,1137,9.8,1.2,0.7,694.9,6.9,3,9,27.4,10,50,2.64,32.9,18.0,22.0,65.1,18.0,22.0
0.142,0.172,0.19,2.132,218,0.014,12,257,20.8,0.044,1053,8.0,1.0,0.8,684.6,5.6,3,9,27.0,10,50,2.69,36.1,18.0,22.0,46.4,18.0,22.0
0.14,0.168,0.176,2.153,217,0.007,11,257,20.7,0.041,1052,7.8,0.7,0.8,716.7,7.0,3,9,26.1,10,50,2.69,32.8,18.0,22.0,58.3,18.0,22.0
0.144,0.168,0.176,2.103,217,0.009,11,258,20.9,0.043,1052,8.1,1.0,0.8,700.0,6.3,3,9,26.4,10,50,2.71,34.4,18.0,22.0,52.8,18.0,22.0
0.142,0.172,0.18,2.115,215,0.008,11,253,20.7,0.044,1039,7.9,0.8,0.8,687.8,6.2,3,9,26.5,10,50,2.74,32.3,18.0,22.0,61.3,18.0,22.0
0.144,0.166,0.179,2.142,217,0.008,12,255,20.7,0.044,1051,7.9,0.8,0.8,702.1,6.3,3,9,26.3,10,50,2.76,32.0,18.0,22.0,62.9,18.0,22.0
0.14,0.168,0.186,2.119,234,0.008,16,251,22.6,0.038,1134,9.8,1.2,0.7,690.7,7.0,3,9,27.3,10,50,2.63,32.0,18.0,22.0,69.0,18.0,22.0
0.144,0.166,0.186,2.133,215,0.008,12,258,20.8,0.043,1039,8.0,1.0,0.8,702.0,6.1,3,9,27.3,10,50,2.68,36.7,18.0,22.0,46.3,18.0,22.0
0.144,0.168,0.182,2.128,218,0.008,12,258,20.9,0.043,1056,8.1,1.0,0.8,685.6,6.3,3,9,27.2,10,50,2.7,36.5,18.0,22.0,46.6,18.0,22.0
0.142,0.168,0.18,2.134,214,0.009,12,257,20.8,0.044,1038,8.1,1.0,0.8,703.8,6.4,3,9,27.3,10,50,2.7,36.5,18.0,22.0,46.3,18.0,22.0
0.142,0.168,0.182,2.129,217,0.008,11,257,20.7,0.044,1051,7.9,0.8,0.8,713.0,6.2,3,9,26.4,10,50,2.76,32.0,18.0,22.0,63.2,18.0,22.0
0.142,0.168,0.182,2.106,218,0.008,12,253,20.7,0.041,1053,7.9,0.8,0.8,697.4,6.9,3,9,26.7,10,50,2.74,32.5,18.0,22.0,61.9,18.0,22.0
0.141,0.17,0.174,2.119,215,0.008,13,257,21.2,0.043,1042,8.4,0.8,0.8,674.0,6.6,3,9,26.9,10,50,2.73,32.2,18.0,22.0,62.9,18.0,22.0
0.146,0.17,0.178,2.115,218,0.007,12,253,20.7,0.044,1054,7.9,0.8,0.8,686.2,6.9,3,9,26.7,10,50,2.74,32.2,18.0,22.0,62.5,18.0,22.0
0.14,0.165,0.186,2.122,214,0.008,11,254,20.8,0.044,1037,7.9,0.8,0.8,690.4,6.2,3,9,26.5,10,50,2.74,32.5,18.0,22.0,61.0,18.0,22.0
0.144,0.168,0.182,2.136,217,0.008,11,258,20.8,0.044,1051,8.0,1.0,0.8,706.2,5.9,3,9,27.2,10,50,2.71,36.6,18.0,22.0,47.2,18.0,22.0
0.142,0.17,0.176,2.148,218,0.007,13,255,21.1,0.044,1056,8.3,0.8,0.8,687.7,5.7,3,9,27.1,10,50,2.75,32.1,18.0,22.0,66.0,18.0,22.0
0.142,0.166,0.181,2.111,217,0.01,11,255,20.8,0.043,1052,8.1,1.0,0.8,707.0,6.7,3,9,26.7,10,50,2.71,35.5,18.0,22.0,50.5,18.0,22.0
0.142,0.172,0.182,2.111,218,0.006,12,257,20.9,0.043,1056,8.0,1.0,0.8,703.3,6.8,3,9,27.3,10,50,2.7,36.3,18.0,22.0,47.9,18.0,22.0
0.141,0.168,0.182,2.112,217,0.01,11,257,20.8,0.043,1052,8.0,1.0,0.8,700.5,6.7,3,9,27.4,10,50,2.7,36.0,18.0,22.0,50.9,18.0,22.0
0.142,0.166,0.178,2.167,215,0.009,12,258,20.9,0.042,1040,8.0,1.0,0.8,701.8,6.4,3,9,27.3,10,50,2.68,36.7,18.0,22.0,46.1,18.0,22.0
0.144,0.168,0.188,2.137,215,0.008,12,257,20.8,0.044,1040,8.0,1.0,0.8,701.9,6.7,3,9,27.4,10,50,2.72,36.0,18.0,22.0,50.7,18.0,22.0
0.144,0.166,0.188,2.139,218,0.008,12,257,21.0,0.044,1054,8.1,1.0,0.8,710.3,6.1,3,9,26.4,10,50,2.68,34.0,18.0,22.0,53.3,18.0,22.0
0.141,0.168,0.189,2.133,214,0.008,12,255,21.2,0.044,1037,8.3,0.8,0.8,701.3,6.0,3,9,26.8,10,50,2.75,32.0,18.0,22.0,62.1,18.0,22.0
0.144,0.168,0.178,2.175,215,0.009,12,253,21.0,0.042,1041,8.2,0.8,0.8,706.2,5.2,3,9,27.2,10,50,2.74,32.0,18.0,22.0,66.7,18.0,22.0
0.142,0.168,0.186,2.111,218,0.008,11,251,20.8,0.043,1053,7.9,0.8,0.8,700.3,6.4,3,9,26.1,10,50,2.74,31.5,18.0,22.0,65.0,18.0,22.0
0.139,0.168,0.182,2.134,218,0.008,13,258,21.1,0.038,1054,8.2,0.7,0.7,699.8,5.4,3,9,26.5,10,50,2.62,34.9,18.0,22.0,58.0,18.0,22.0
0.142,0.17,0.19,2.119,239,0.007,14,254,22.7,0.037,1159,9.8,1.2,0.7,725.6,7.1,3,9,28.1,10,50,2.63,32.2,18.0,22.0,69.6,18.0,22.0
0.144,0.168,0.174,2.136,214,0.008,12,255,20.8,0.044,1038,8.1,1.0,0.8,705.0,6.5,3,9,26.8,10,50,2.71,35.2,18.0,22.0,50.2,18.0,22.0
0.142,0.168,0.184,2.13,218,0.008,12,257,20.8,0.044,1053,8.0,1.0,0.8,709.0,5.9,3,9,26.4,10,50,2.71,34.2,18.0,22.0,52.5,18.0,22.0
0.142,0.168,0.184,2.152,214,0.007,11,254,20.7,0.042,1038,7.9,0.8,0.8,676.4,6.8,3,9,26.6,10,50,2.76,32.1,18.0,22.0,62.6,18.0,22.0
0.142,0.168,0.178,2.12,214,0.008,12,254,20.8,0.044,1038,7.9,0.8,0.8,708.5,6.3,3,9,26.4,10,50,2.74,32.0,18.0,22.0,62.5,18.0,22.0
0.142,0.166,0.184,2.166,218,0.007,11,255,20.8,0.041,1055,8.0,1.0,0.8,690.0,6.0,3,9,26.9,10,50,2.74,35.8,18.0,22.0,48.9,18.0,22.0
0.142,0.168,0.186,2.122,218,0.008,11,257,20.8,0.044,1053,8.0,1.0,0.8,686.3,5.7,3,9,27.0,10,50,2.71,36.0,18.0,22.0,46.3,18.0,22.0
0.139,0.168,0.184,2.156,214,0.008,11,255,20.9,0.043,1037,8.0,1.0,0.8,680.9,6.0,3,9,26.8,10,50,2.73,35.9,18.0,22.0,48.7,18.0,22.0
0.142,0.168,0.182,2.111,239,0.008,11,253,22.7,0.035,1156,9.7,1.2,0.7,726.6,4.7,3,9,26.6,10,50,2.62,31.8,18.0,22.0,67.2,18.0,22.0
0.144,0.17,0.184,2.083,239,0.007,13,258,22.6,0.035,1156,9.8,1.2,0.7,694.8,7.0,3,9,27.3,10,50,2.64,31.9,18.0,22.0,68.9,18.0,22.0
0.142,0.17,0.187,2.149,217,0.008,12,257,20.8,0.043,1052,8.0,1.0,0.8,714.0,5.8,3,9,26.9,10,50,2.7,36.4,18.0,22.0,46.9,18.0,22.0
0.142,0.168,0.174,2.147,215,0.008,12,253,20.7,0.044,1039,7.9,0.8,0.8,688.3,6.9,3,9,26.7,10,50,2.76,32.3,18.0,22.0,62.4,18.0,22.0
0.146,0.174,0.186,2.137,217,0.008,13,258,20.6,0.043,1052,7.9,0.8,0.8,677.1,6.3,3,9,26.3,10,50,2.74,31.6,18.0,22.0,63.6,18.0,22.0
0.146,0.168,0.176,2.149,218,0.008,12,254,20.6,0.041,1053,7.9,0.8,0.8,692.2,6.9,3,9,26.7,10,50,2.76,32.5,18.0,22.0,62.0,18.0,22.0
0.146,0.168,0.187,2.116,218,0.008,12,254,20.6,0.044,1053,7.8,0.7,0.8,685.3,5.4,3,9,26.1,10,50,2.69,33.4,18.0,22.0,55.5,18.0,22.0
0.144,0.168,0.182,2.117,214,0.008,12,258,20.7,0.043,1036,7.9,0.8,0.8,675.0,6.5,3,9,26.3,10,50,2.75,31.6,18.0,22.0,63.1,18.0,22.0
0.141,0.166,0.182,2.123,214,0.008,11,259,20.7,0.043,1037,7.9,0.7,0.8,689.7,6.7,3,9,26.3,10,50,2.7,34.4,18.0,22.0,54.4,18.0,22.0
0.142,0.166,0.184,2.138,214,0.007,12,258,21.1,0.038,1038,8.3,0.7,0.7,708.0,5.8,3,9,26.5,10,50,2.63,34.8,18.0,22.0,58.2,18.0,22.0
0.142,0.168,0.184,2.145,218,0.008,11,255,20.9,0.042,1053,8.0,1.0,0.8,705.0,6.9,3,9,27.3,10,50,2.7,36.0,18.0,22.0,49.1,18.0,22.0
0.144,0.168,0.186,2.143,218,0.008,12,258,20.9,0.043,1053,8.0,1.0,0.8,706.0,5.9,3,9,26.4,10,50,2.68,34.4,18.0,22.0,52.2,18.0,22.0
0.144,0.168,0.184,2.14,218,0.008,12,257,20.8,0.044,1055,8.0,1.0,0.8,683.7,5.4,3,9,27.0,10,50,2.7,36.8,18.0,22.0,46.3,18.0,22.0
0.146,0.17,0.186,2.164,214,0.018,11,255,20.9,0.044,1038,8.0,1.0,0.8,680.0,6.0,3,9,26.8,10,50,2.7,35.8,18.0,22.0,48.7,18.0,22.0
0.144,0.171,0.182,2.124,218,0.008,4,258,21.1,0.041,1055,8.2,0.8,0.8,712.6,5.2,3,9,27.2,10,50,2.73,32.0,18.0,22.0,67.5,18.0,22.0
0.144,0.168,0.186,2.149,217,0.009,13,250,89.1,0.045,1049,8.0,1.0,0.8,694.9,6.1,3,9,27.1,10,50,2.7,36.4,18.0,22.0,46.7,18.0,22.0
0.144,0.166,0.18,2.137,215,0.007,11,258,20.9,0.043,1039,8.0,1.0,0.8,701.2,5.4,3,9,27.0,10,50,2.7,36.7,18.0,22.0,47.0,18.0,22.0
0.142,0.168,0.184,2.11,234,0.008,10,258,22.7,0.038,1135,9.7,1.2,0.7,724.4,4.8,3,9,26.5,10,50,2.62,34.0,18.0,22.0,60.0,18.0,22.0
0.144,0.17,0.176,2.12,217,0.01,10,258,20.7,0.041,1052,7.9,0.7,0.8,685.4,6.7,3,9,26.3,10,50,2.69,34.2,18.0,22.0,54.8,18.0,22.0
0.14,0.168,0.181,2.121,218,0.008,13,258,21.3,0.036,1055,8.5,1.0,0.8,679.1,5.4,3,9,27.2,10,50,2.74,32.2,18.0,22.0,65.1,18.0,22.0
0.144,0.166,0.178,2.154,214,0.008,11,258,20.7,0.033,1036,7.9,0.8,0.8,702.8,6.4,3,9,26.2,10,50,2.77,31.6,18.0,22.0,62.7,18.0,22.0
0.14,0.171,0.178,2.153,217,0.008,11,258,20.7,0.041,1052,7.9,0.7,0.8,688.3,6.7,3,9,26.3,10,50,2.71,34.3,18.0,22.0,54.6,18.0,22.0
0.142,0.166,0.182,2.161,217,0.008,11,253,20.5,0.042,1051,7.9,0.8,0.8,700.3,6.9,3,9,26.7,10,50,2.76,32.5,18.0,22.0,61.7,18.0,22.0
0.142,0.168,0.18,2.144,214,0.008,12,253,20.7,0.044,1037,7.9,0.8,0.8,677.5,6.9,3,9,26.6,10,50,2.77,32.1,18.0,22.0,62.7,18.0,22.0
0.142,0.168,0.179,2.134,217,0.008,11,257,20.8,0.044,1052,8.0,1.0,0.8,704.1,6.1,3,9,26.9,10,50,2.7,35.9,18.0,22.0,48.2,18.0,22.0
0.142,0.168,0.174,2.152,214,0.007,10,254,20.6,0.044,1037,7.8,0.7,0.8,705.6,5.8,3,9,26.2,10,50,2.71,33.7,18.0,22.0,56.0,18.0,22.0
0.155,0.188,0.205,2.238,239,0.01,13,257,23.5,0.041,1156,10.8,1.2,0.7,698.3,6.7,3,9,28.1,10,50,2.63,32.1,18.0,22.0,69.7,18.0,22.0
0.142,0.168,0.187,2.164,215,0.008,12,258,20.7,0.041,1039,8.0,1.0,0.8,692.7,5.9,3,9,27.2,10,50,2.71,36.6,18.0,22.0,47.1,18.0,22.0
0.144,0.168,0.178,2.166,215,0.007,12,257,20.8,0.043,1039,8.0,1.0,0.8,689.8,5.8,3,9,27.0,10,50,2.7,36.0,18.0,22.0,46.8,18.0,22.0
0.142,0.168,0.174,2.119,218,0.008,12,257,20.9,0.044,1055,8.1,1.0,0.8,704.0,6.2,3,9,27.3,10,50,2.68,36.5,18.0,22.0,46.3,18.0,22.0
0.142,0.17,0.186,2.168,218,0.009,12,257,20.9,0.044,1053,8.1,1.0,0.8,706.0,6.6,3,9,26.7,10,50,2.69,35.2,18.0,22.0,50.2,18.0,22.0
0.144,0.168,0.18,2.17,218,0.01,11,257,20.9,0.041,1053,8.0,1.0,0.8,711.0,6.1,3,9,26.4,10,50,2.72,34.0,18.0,22.0,53.1,18.0,22.0
0.142,0.166,0.184,2.119,218,0.008,12,253,21.0,0.044,1055,8.2,0.8,0.8,715.5,5.1,3,9,27.1,10,50,2.73,32.0,18.0,22.0,67.3,18.0,22.0
0.142,0.166,0.18,2.104,215,0.006,13,257,21.1,0.043,1041,8.4,0.8,0.8,677.4,6.9,3,9,26.9,10,50,2.74,32.2,18.0,22.0,62.9,18.0,22.0
0.142,0.168,0.189,2.12,234,0.008,12,253,22.6,0.038,1135,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0
0.142,0.166,0.174,2.162,215,0.01,14,262,21.3,0.035,1042,8.4,1.0,0.8,690.2,5.2,3,9,27.2,10,50,2.73,32.2,18.0,22.0,64.6,18.0,22.0
0.144,0.168,0.174,2.131,218,0.008,12,254,21.2,0.044,1055,8.4,0.8,0.8,710.7,7.0,3,9,26.9,10,50,2.74,32.0,18.0,22.0,63.8,18.0,22.0
0.142,0.166,0.182,2.128,218,0.008,11,254,20.8,0.044,1054,7.9,0.8,0.8,716.0,6.2,3,9,26.6,10,50,2.76,32.1,18.0,22.0,61.9,18.0,22.0
0.142,0.168,0.189,2.155,214,0.008,12,251,20.8,0.042,1036,8.0,1.0,0.8,719.1,5.8,3,9,26.0,10,50,2.72,30.8,18.0,22.0,66.8,18.0,22.0
0.141,0.168,0.182,2.111,214,0.01,12,257,20.5,0.041,1036,7.9,0.8,0.8,708.4,6.2,3,9,26.4,10,50,2.74,32.0,18.0,22.0,62.9,18.0,22.0
0.144,0.17,0.176,2.164,218,0.007,12,255,21.2,0.043,1055,8.3,0.8,0.8,694.0,6.0,3,9,26.8,10,50,2.73,32.0,18.0,22.0,62.1,18.0,22.0
0.141,0.168,0.176,2.16,218,0.007,12,257,21.3,0.042,1057,8.4,0.8,0.8,674.0,6.5,3,9,26.9,10,50,2.75,32.3,18.0,22.0,62.8,18.0,22.0
0.142,0.168,0.176,2.137,217,0.008,12,257,20.9,0.044,1052,8.0,1.0,0.8,706.0,6.1,3,9,26.8,10,50,2.71,35.9,18.0,22.0,47.9,18.0,22.0
0.14,0.17,0.178,2.146,214,0.008,11,257,20.9,0.044,1038,8.0,1.0,0.8,681.3,6.1,3,9,26.8,10,50,2.72,35.9,18.0,22.0,48.8,18.0,22.0
0.142,0.17,0.181,2.129,214,0.008,11,257,20.7,0.043,1035,7.9,0.8,0.8,698.4,6.2,3,9,26.3,10,50,2.76,32.0,18.0,22.0,63.1,18.0,22.0
0.146,0.168,0.187,2.172,214,0.01,12,257,20.8,0.041,1038,8.0,1.0,0.8,701.6,6.1,3,9,27.3,10,50,2.71,36.7,18.0,22.0,46.3,18.0,22.0
0.141,0.168,0.181,2.139,217,0.008,11,257,20.9,0.043,1052,8.1,1.0,0.8,688.4,6.1,3,9,26.8,10,50,2.71,35.8,18.0,22.0,49.3,18.0,22.0
0.14,0.168,0.181,2.157,215,0.007,12,258,21.2,0.043,1041,8.3,0.8,0.8,687.2,5.9,3,9,27.0,10,50,2.72,32.2,18.0,22.0,65.8,18.0,22.0
0.142,0.17,0.184,2.114,217,0.005,12,257,21.2,0.042,1052,8.3,0.8,0.8,673.4,6.0,3,9,26.8,10,50,2.72,32.4,18.0,22.0,61.8,18.0,22.0
0.142,0.168,0.186,2.164,214,0.008,11,255,20.9,0.041,1036,8.0,1.0,0.8,683.4,5.9,3,9,26.8,10,50,2.69,35.9,18.0,22.0,48.7,18.0,22.0
0.144,0.168,0.186,2.123,219,0.008,12,259,21.2,0.043,1058,8.3,0.8,0.8,695.9,5.8,3,9,27.0,10,50,2.73,32.1,18.0,22.0,68.7,18.0,22.0
0.144,0.166,0.181,2.164,218,0.007,11,254,20.9,0.041,1053,8.0,1.0,0.8,729.4,5.9,3,9,26.0,10,50,2.76,30.7,18.0,22.0,66.4,18.0,22.0
0.141,0.168,0.187,2.149,218,0.007,11,255,20.4,0.043,1055,7.9,0.7,0.8,717.8,6.4,3,9,26.2,10,50,2.7,33.5,18.0,22.0,56.7,18.0,22.0
0.142,0.168,0.182,2.143,216,0.008,11,238,173.0,0.044,1047,7.9,0.8,0.8,678.5,6.4,3,9,26.1,10,50,2.77,31.1,18.0,22.0,65.5,18.0,22.0
0.144,0.17,0.185,2.131,218,0.008,12,254,20.5,0.043,1053,7.9,0.8,0.8,680.3,6.9,3,9,26.7,10,50,2.73,32.2,18.0,22.0,62.5,18.0,22.0
0.154,0.188,0.2,2.242,239,0.009,12,261,22.6,0.044,1157,9.8,1.2,0.7,728.4,6.8,3,9,28.0,10,50,2.62,32.0,18.0,22.0,69.8,18.0,22.0
0.144,0.168,0.184,2.137,218,0.008,11,255,20.8,0.044,1053,7.8,0.8,0.8,713.7,6.2,3,9,26.2,10,50,2.75,32.0,18.0,22.0,62.4,18.0,22.0
0.144,0.17,0.182,2.116,214,0.008,11,257,20.8,0.041,1037,7.8,0.7,0.8,696.4,6.3,3,9,26.1,10,50,2.69,32.9,18.0,22.0,58.2,18.0,22.0
0.144,0.17,0.186,2.148,214,0.008,12,254,21.2,0.042,1038,8.4,0.8,0.8,711.9,7.0,3,9,26.8,10,50,2.73,32.0,18.0,22.0,63.2,18.0,22.0
0.14,0.168,0.184,2.101,217,0.006,11,259,20.9,0.042,1052,8.0,1.0,0.8,706.2,5.8,3,9,26.0,10,50,2.74,31.0,18.0,22.0,66.1,18.0,22.0
0.142,0.166,0.174,2.115,218,0.005,14,254,21.3,0.033,1054,8.4,0.8,1.0,684.9,5.1,3,9,27.3,10,50,2.72,32.3,18.0,22.0,64.4,18.0,22.0
0.142,0.17,0.182,2.13,218,0.008,12,257,20.8,0.043,1053,8.0,1.0,0.8,709.2,5.6,3,9,26.9,10,50,2.69,36.4,18.0,22.0,47.0,18.0,22.0
0.141,0.168,0.178,2.147,218,0.007,11,255,21.0,0.042,1053,8.1,1.0,0.8,697.1,6.6,3,9,26.6,10,50,2.7,34.9,18.0,22.0,52.0,18.0,22.0
0.14,0.166,0.182,2.117,214,0.008,11,259,20.9,0.042,1038,7.9,0.7,0.8,677.5,6.6,3,9,26.2,10,50,2.69,34.1,18.0,22.0,54.8,18.0,22.0
0.142,0.166,0.182,2.133,218,0.008,9,263,21.5,0.041,1055,8.6,1.0,1.0,717.8,6.7,3,9,26.5,10,50,2.63,34.7,18.0,22.0,58.4,18.0,22.0
0.138,0.168,0.18,2.149,216,0.008,13,257,21.1,0.043,1043,8.3,0.8,0.8,691.5,5.8,3,9,27.0,10,50,2.74,32.2,18.0,22.0,67.9,18.0,22.0
0.142,0.168,0.18,2.139,218,0.008,14,255,21.2,0.043,1057,8.4,1.0,0.8,717.9,5.0,3,9,27.2,10,50,2.72,32.5,18.0,22.0,63.8,18.0,22.0
0.144,0.168,0.178,2.137,214,0.007,12,255,20.6,0.044,1036,7.9,0.8,0.8,706.0,6.2,3,9,26.4,10,50,2.72,32.0,18.0,22.0,62.6,18.0,22.0
0.142,0.168,0.176,2.147,215,0.008,12,259,20.9,0.043,1039,8.0,1.0,0.8,684.9,6.3,3,9,27.2,10,50,2.69,36.3,18.0,22.0,46.9,18.0,22.0
0.142,0.168,0.179,2.144,214,0.008,12,255,21.2,0.043,1038,8.3,0.8,0.8,679.7,6.0,3,9,26.8,10,50,2.74,32.3,18.0,22.0,61.9,18.0,22.0
0.144,0.168,0.187,2.136,239,0.008,13,253,22.5,0.035,1156,9.7,1.2,0.7,728.0,4.7,3,9,26.5,10,50,2.61,32.2,18.0,22.0,65.2,18.0,22.0
0.144,0.168,0.182,2.153,218,0.008,10,258,20.9,0.042,1056,8.0,1.0,0.8,725.0,6.1,3,9,26.0,10,50,2.78,30.9,18.0,22.0,65.8,18.0,22.0
0.144,0.168,0.176,2.146,218,0.007,12,258,21.1,0.043,1055,8.3,0.8,0.8,677.2,5.8,3,9,26.8,10,50,2.73,32.3,18.0,22.0,61.9,18.0,22.0
0.144,0.168,0.174,2.155,215,0.008,11,257,20.9,0.044,1039,8.1,1.0,0.8,686.4,6.3,3,9,26.5,10,50,2.7,34.4,18.0,22.0,53.3,18.0,22.0
0.142,0.17,0.182,2.069,239,0.005,14,253,22.6,0.038,1159,9.8,1.2,0.7,724.0,6.9,3,9,28.1,10,50,2.62,32.2,18.0,22.0,69.6,18.0,22.0
0.142,0.168,0.178,2.104,217,0.008,10,259,20.9,0.041,1052,8.0,1.0,0.8,699.1,5.8,3,9,26.1,10,50,2.75,31.0,18.0,22.0,66.1,18.0,22.0
0.144,0.17,0.182,2.145,214,0.008,11,255,20.8,0.044,1036,7.8,0.8,0.8,688.5,6.1,3,9,26.3,10,50,2.75,31.6,18.0,22.0,64.2,18.0,22.0
0.141,0.17,0.179,2.155,214,0.008,11,257,20.8,0.042,1038,8.1,1.0,0.8,706.0,6.6,3,9,26.7,10,50,2.69,35.2,18.0,22.0,50.2,18.0,22.0
0.142,0.168,0.176,2.119,218,0.008,11,254,20.7,0.043,1053,7.8,0.7,0.8,703.3,5.7,3,9,26.2,10,50,2.7,33.8,18.0,22.0,55.9,18.0,22.0
0.144,0.166,0.176,2.148,214,0.008,12,255,20.7,0.044,1036,7.8,0.8,0.8,713.6,6.1,3,9,26.2,10,50,2.77,32.0,18.0,22.0,62.4,18.0,22.0
0.142,0.168,0.184,2.137,217,0.008,11,255,20.9,0.044,1051,8.0,1.0,0.8,680.0,6.0,3,9,26.8,10,50,2.7,35.8,18.0,22.0,48.7,18.0,22.0
0.156,0.186,0.198,2.263,235,0.009,13,255,20.4,0.044,1135,7.8,1.2,0.7,721.9,6.8,3,9,28.1,10,50,2.61,32.1,18.0,22.0,69.7,18.0,22.0
0.14,0.171,0.178,2.155,214,0.008,11,257,20.9,0.044,1038,8.1,1.0,0.8,698.0,6.3,3,9,26.5,10,50,2.7,34.1,18.0,22.0,54.0,18.0,22.0
0.144,0.17,0.182,2.173,217,0.008,12,255,21.2,0.041,1052,8.3,0.8,0.8,673.4,6.0,3,9,26.8,10,50,2.72,32.4,18.0,22.0,61.8,18.0,22.0
0.144,0.17,0.182,2.137,214,0.007,11,257,20.9,0.044,1038,8.0,1.0,0.8,682.3,6.1,3,9,26.8,10,50,2.68,35.9,18.0,22.0,48.9,18.0,22.0
0.141,0.168,0.174,2.138,214,0.007,11,257,20.8,0.044,1038,8.0,1.0,0.8,698.3,6.5,3,9,27.2,10,50,2.73,36.3,18.0,22.0,46.5,18.0,22.0
0.152,0.187,0.21,2.24,235,0.008,13,257,20.7,0.044,1136,7.8,1.2,0.7,719.9,6.9,3,9,28.1,10,50,2.64,32.1,18.0,22.0,69.7,18.0,22.0
0.142,0.168,0.176,2.159,218,0.008,12,254,21.2,0.042,1054,8.4,0.8,0.8,712.0,6.9,3,9,26.8,10,50,2.74,31.9,18.0,22.0,63.4,18.0,22.0
0.142,0.168,0.185,2.109,218,0.007,11,257,20.8,0.044,1053,7.9,0.8,0.8,693.1,6.2,3,9,26.5,10,50,2.76,32.2,18.0,22.0,61.7,18.0,22.0
0.144,0.166,0.178,2.123,218,0.01,12,255,20.8,0.044,1053,8.0,1.0,0.8,689.8,5.8,3,9,27.0,10,50,2.7,36.0,18.0,22.0,46.8,18.0,22.0
0.162,0.192,0.21,2.224,239,0.008,15,257,22.5,0.039,1158,9.8,1.2,0.7,727.9,6.9,3,9,28.1,10,50,2.62,32.3,18.0,22.0,69.3,18.0,22.0
0.142,0.168,0.176,2.157,235,0.008,11,255,22.5,0.038,1137,9.7,1.2,0.7,706.7,4.8,3,9,26.5,10,50,2.64,35.1,18.0,22.0,57.8,18.0,22.0
0.144,0.168,0.182,2.126,215,0.007,12,254,20.7,0.043,1040,7.9,0.8,0.8,701.7,6.5,3,9,26.6,10,50,2.75,32.1,18.0,22.0,62.6,18.0,22.0
